kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,clean_comment,sentiment,category
youtube#comment,3766061,37970,21306,2602905,Nice,,0,2025-04-22 09:16:55+00:00,2025-04-22 09:16:55+00:00,nice,spam,other
youtube#comment,4132558,14492,74288,336275,This means a lot to me bc I’m pansexual,,0,2023-09-04 11:47:31+00:00,2023-09-04 11:47:31+00:00,this means a lot to me bc im pansexual,spam,other
youtube#comment,3956805,45971,9628,81356,I guess she is good now,,0,2025-02-06 23:34:44+00:00,2025-02-06 23:34:44+00:00,i guess she is good now,spam,other
youtube#comment,533126,18670,14288,334793,❤,,2,2023-05-07 23:42:18+00:00,2023-05-07 23:42:18+00:00,❤,spam,other
youtube#comment,2895682,35424,76488,2989164,"سبحاآنكـ آللهم وبحمدك أشهد أن لا إله إلا أنت أستغفرك وأتوب إليك 💜💜💛
إللي يقول هذا الذكر لا يغادر المكان إلا وهو مغفور له بإذن اللـه 💛💛💜",,1,2025-03-18 07:04:25+00:00,2025-03-18 07:04:25+00:00,سبحاآنكـ آللهم وبحمدك أشهد أن لا إله إلا أنت أستغفرك وأتوب إليك 💜💜💛 إللي يقول هذا الذكر لا يغادر المكان إلا وهو مغفور له بإذن اللـه 💛💛💜,positive,other
youtube#comment,1577665,20178,11396,3429480,I Love It.. 💗,,0,2020-03-19 21:54:53+00:00,2020-03-19 21:54:53+00:00,i love it 💗,spam,other
youtube#comment,326906,27667,42156,2960787,😂😂,4586776.0,1,2024-02-08 11:42:38+00:00,2024-02-08 11:42:38+00:00,😂😂,positive,other
youtube#comment,3681499,29158,58985,3007539,Local Kylie😄,,0,2022-11-26 11:45:10+00:00,2022-11-26 11:45:10+00:00,local kylie😄,positive,other
youtube#comment,3832570,15003,22424,2859632,"Wow, super model looks.",,0,2023-02-20 06:38:38+00:00,2023-02-20 06:38:38+00:00,wow super model looks,spam,other
youtube#comment,4666977,21411,1265,1170663,You're hilarious! 😂,,1,2020-07-24 19:31:49+00:00,2020-07-24 19:31:49+00:00,youre hilarious 😂,spam,other
youtube#comment,2099762,45729,30729,3492485,So Cute,,0,2024-01-16 18:47:19+00:00,2024-01-16 18:47:19+00:00,so cute,spam,other
youtube#comment,4274824,10895,46768,3634146,چه جذاب,,0,2025-03-05 16:47:26+00:00,2025-03-05 16:47:26+00:00,چه جذاب,positive,other
youtube#comment,951873,8821,65855,3632460,يا يامو ولي ولي لا تفكرو نحنا بنات سوريا نحنا والله العظيم ما بنحط مكياج,,0,2021-10-19 14:48:32+00:00,2021-10-19 14:48:32+00:00,يا يامو ولي ولي لا تفكرو نحنا بنات سوريا نحنا والله العظيم ما بنحط مكياج,positive,other
youtube#comment,4602781,33069,76940,1461849,👽,,0,2025-06-10 10:28:04+00:00,2025-06-10 10:28:04+00:00,👽,positive,other
youtube#comment,1380516,23845,31993,800025,"my father said ""uhhh the pat pat pat its what your mom used to cover her skin""",,0,2025-04-07 18:25:27+00:00,2025-04-07 18:25:27+00:00,my father said uhhh the pat pat pat its what your mom used to cover her skin,positive,skincare
youtube#comment,591813,53455,43600,3436364,india buityfull😇😀,,0,2021-11-18 13:58:27+00:00,2021-11-18 13:58:27+00:00,india buityfull😇😀,spam,other
youtube#comment,1616538,18073,71225,369716,Sugar is my favourite. All my love ❤️❤️❤️ HAPPY NEW YEAR 💖,,0,2022-01-02 12:09:10+00:00,2022-01-02 12:09:10+00:00,sugar is my favourite all my love ❤❤❤ happy new year 💖,positive,other
youtube#comment,1922835,12599,83110,2033880,F ❤❤❤❤❤,,0,2025-03-21 21:32:50+00:00,2025-03-21 21:32:50+00:00,f ❤❤❤❤❤,spam,other
youtube#comment,2720329,42327,5825,630102,Purple colour kis outfit ke sath kaun si lipstick lagaye,,3,2024-12-26 08:02:09+00:00,2024-12-26 08:02:09+00:00,purple colour kis outfit ke sath kaun si lipstick lagaye,positive,cosmetic
youtube#comment,3944212,18073,16383,2966021,Desi,,0,2023-02-22 08:06:47+00:00,2023-02-22 08:06:47+00:00,desi,positive,other
youtube#comment,3712329,8177,29477,1081075,Slay girl ❤😊,,0,2025-06-26 14:28:52+00:00,2025-06-26 14:28:52+00:00,slay girl ❤😊,positive,other
youtube#comment,1041515,22942,74073,2441437,🥰🥰🥰أتا تشبهي لاقمر,,1,2023-02-19 14:25:40+00:00,2023-02-19 14:25:40+00:00,🥰🥰🥰أتا تشبهي لاقمر,positive,other
youtube#comment,945019,7891,34534,2413844,Ahh Ryan this is life changing 😂,,0,2024-09-24 23:11:18+00:00,2024-09-24 23:11:18+00:00,ahh ryan this is life changing 😂,spam,other
youtube#comment,3745015,16203,85963,306176,Não precisa botar a boca no microfone não oxe o que você quer comer né pode comer,,0,2024-10-09 16:46:36+00:00,2024-10-09 16:46:36+00:00,não precisa botar a boca no microfone não oxe o que você quer comer né pode comer,positive,other
youtube#comment,366196,13957,36563,994471,@@Shine_ever is it also work for me because I am ordering now 😅,2729332.0,1,2024-05-24 17:58:11+00:00,2024-05-24 17:58:11+00:00,shineever is it also work for me because i am ordering now 😅,spam,other
youtube#comment,3271117,40872,11697,1153814,You missed a couple steps like aegyo,,1,2025-01-27 23:52:34+00:00,2025-01-27 23:52:34+00:00,you missed a couple steps like aegyo,negative,general_command
youtube#comment,2078688,42003,7820,532550,LITERALLY ME I HAVE WAVY HAIR,,0,2024-08-20 07:09:14+00:00,2024-08-20 07:09:14+00:00,literally me i have wavy hair,positive,hair
youtube#comment,2297500,45729,22828,3146713,You are soooo beautiful ❤,,0,2025-03-16 14:08:07+00:00,2025-03-16 14:08:07+00:00,you are soooo beautiful ❤,spam,other
youtube#comment,2365427,25824,8974,740003,"You don’t have curly hair …
👇🏼",,0,2025-03-22 16:50:06+00:00,2025-03-22 16:50:06+00:00,you dont have curly hair 👇🏼,positive,hair
youtube#comment,2571452,11449,69191,2333803,Mam make a vedio on upper lip make slim,,0,2022-02-17 08:49:49+00:00,2022-02-17 08:49:49+00:00,mam make a vedio on upper lip make slim,positive,other
youtube#comment,581154,40105,75208,44351,He is a miracle worker! Amazing!,,0,2025-06-23 04:31:20+00:00,2025-06-23 04:31:20+00:00,he is a miracle worker amazing,spam,other
youtube#comment,3043345,20597,5863,2745923,"Prompt rétablissement à tous les malades.
Bravo pour votre courage madame!",,0,2023-10-22 13:52:53+00:00,2023-10-22 13:52:53+00:00,prompt rétablissement à tous les malades bravo pour votre courage madame,positive,other
youtube#comment,3044124,23845,84473,965464,Apparently is a hair dye lol,,0,2025-04-12 20:44:44+00:00,2025-04-12 20:44:44+00:00,apparently is a hair dye lol,positive,hair
youtube#comment,826240,41734,49819,2119484,"Idk bro, I've been seeing you do your own make-up for a long time and this is not you, it doesn't look cohesive, it looks like you've got 5 shades of brown in different parts",,1,2025-04-07 23:31:23+00:00,2025-04-07 23:31:23+00:00,idk bro ive been seeing you do your own makeup for a long time and this is not you it doesnt look cohesive it looks like youve got 5 shades of brown in different parts,negative,cosmetic
youtube#comment,633087,23563,53092,3562986,"I do not agree, Black hair dose grows. Maybe Maybe it Doesn't grow that fast. Yes maybe other nationalities",,0,2024-10-01 00:06:39+00:00,2024-10-01 00:06:39+00:00,i do not agree black hair dose grows maybe maybe it doesnt grow that fast yes maybe other nationalities,negative,hair
youtube#comment,1286865,4044,7805,2410168,Lip liner shade no. Pls,,0,2021-08-31 09:30:10+00:00,2021-08-31 09:30:10+00:00,lip liner shade no pls,positive,other
youtube#comment,3615102,29550,53751,2504380,I love all.,,0,2023-07-29 08:25:00+00:00,2023-07-29 08:25:00+00:00,i love all,spam,other
youtube#comment,2972789,805,18615,84935,He,,0,2023-06-14 12:18:43+00:00,2023-06-14 12:18:43+00:00,he,positive,other
youtube#comment,2559897,805,18615,281111,Modern generation remember the old generation they are warriors and what are you.,,0,2023-02-24 11:39:32+00:00,2023-02-24 11:39:32+00:00,modern generation remember the old generation they are warriors and what are you,positive,other
youtube#comment,3035389,45231,55963,2047419,India is best,,0,2021-05-22 16:01:46+00:00,2021-05-22 16:01:46+00:00,india is best,spam,other
youtube#comment,2502643,11687,39886,545998,😂😂😂,,1,2024-07-14 03:51:08+00:00,2024-07-14 03:51:08+00:00,😂😂😂,positive,other
youtube#comment,4670414,45305,88235,1362133,Needs to be even shorter,,0,2025-01-17 00:21:31+00:00,2025-01-17 00:21:31+00:00,needs to be even shorter,positive,other
youtube#comment,3345826,14429,69445,3557917,I dont Wear make up at all..I have imperfections and I Can see it's not a problem to get attention....even when you dont want it,,0,2023-08-10 09:51:07+00:00,2023-08-10 09:51:07+00:00,i dont wear make up at alli have imperfections and i can see its not a problem to get attentioneven when you dont want it,positive,other
youtube#comment,4501060,3314,51826,3138369,"beginning:🤪
end: 👽",,0,2024-01-13 13:04:45+00:00,2024-01-13 13:04:45+00:00,beginning🤪 end 👽,positive,other
youtube#comment,3329539,47768,64633,1088678,Sehr coole Aktion👍,,0,2024-11-11 10:22:58+00:00,2024-11-11 10:22:58+00:00,sehr coole aktion👍,positive,other
youtube#comment,1090271,41246,18969,2167933,India is always best and now also,,0,2021-08-17 04:54:46+00:00,2021-08-17 04:54:46+00:00,india is always best and now also,spam,other
youtube#comment,1981592,48925,55163,2205453,Eye makeup remov kese krenge,,0,2021-08-09 14:06:01+00:00,2021-08-09 14:06:01+00:00,eye makeup remov kese krenge,positive,cosmetic
youtube#comment,1398524,18073,16282,2013976,Hindu ❤❤❤❤❤❤,,0,2023-10-15 16:29:14+00:00,2023-10-15 16:29:14+00:00,hindu ❤❤❤❤❤❤,spam,other
youtube#comment,791973,47768,66935,2732703,Lol,,0,2022-10-07 07:09:48+00:00,2022-10-07 07:09:48+00:00,lol,positive,other
youtube#comment,4706412,6926,32656,341781,1960s reminds me of a person named 'Barbara'.,,0,2023-06-29 10:30:41+00:00,2023-06-29 10:30:41+00:00,1960s reminds me of a person named barbara,positive,other
youtube#comment,705540,19657,88139,1515662,❤,,0,2023-04-08 02:21:09+00:00,2023-04-08 02:21:09+00:00,❤,spam,other
youtube#comment,619154,10895,46768,609246,"fat people are also  humans , plz don't treat them like stray dogs",,0,2025-04-16 05:11:24+00:00,2025-04-16 05:11:24+00:00,fat people are also humans plz dont treat them like stray dogs,negative,general_command
youtube#comment,906813,11075,20515,3336281,phone Nahin Hai vah phone cover hai vah😂🤣😂🤣😂😂😂😋🤣😂🤣😁😁😁,,0,2023-06-18 14:22:10+00:00,2023-06-18 14:22:10+00:00,phone nahin hai vah phone cover hai vah😂🤣😂🤣😂😂😂😋🤣😂🤣😁😁😁,positive,other
youtube#comment,139384,45150,32960,773251,Aww thank you dear 😘😍 please share 💖🤗,4670468.0,0,2022-06-30 13:46:10+00:00,2022-06-30 13:46:10+00:00,aww thank you dear 😘😍 please share 💖🤗,positive,general_command
youtube#comment,4510999,53455,77323,1968148,Korean makeup 💄🇰🇷,,0,2021-08-15 10:04:38+00:00,2021-08-15 10:04:38+00:00,korean makeup 💄,negative,cosmetic
youtube#comment,460563,29925,12325,14139,Dahi,4018450.0,0,2025-03-25 11:55:21+00:00,2025-03-25 11:55:21+00:00,dahi,positive,other
youtube#comment,819319,46185,46594,970689,Didivai tumi live video koro na go,,0,2025-06-24 15:45:47+00:00,2025-06-24 15:45:47+00:00,didivai tumi live video koro na go,positive,other
youtube#comment,1992143,18073,51351,1651053,Day and night look,,0,2022-10-23 09:56:51+00:00,2022-10-23 09:56:51+00:00,day and night look,positive,other
youtube#comment,1589925,23924,52148,3568595,Y’all just hating on a child rude,,1,2024-05-09 18:10:07+00:00,2024-05-09 18:10:07+00:00,yall just hating on a child rude,negative,other
youtube#comment,2872197,48953,29310,1880454,🇮🇩🇺🇸,,0,2023-11-03 11:36:54+00:00,2023-11-03 11:36:54+00:00,,positive,other
youtube#comment,231646,14492,18248,1676418,"you’re right, Their queens 👸",858685.0,2,2023-06-06 21:26:01+00:00,2023-06-06 21:26:01+00:00,youre right their queens 👸,spam,other
youtube#comment,1356841,52762,89547,2374558,Omg what a transformation. You have a magic in your hand. With any kind of skin tone👌👌,,0,2023-12-14 02:19:11+00:00,2023-12-14 02:19:11+00:00,omg what a transformation you have a magic in your hand with any kind of skin tone👌👌,spam,skincare
youtube#comment,2241245,14429,69445,80702,"The girl in the audio is making me cringe. Typical ""not like other girls"" type shit.",,0,2023-09-07 03:19:04+00:00,2023-09-07 03:19:04+00:00,the girl in the audio is making me cringe typical not like other girls type shit,negative,general_command
youtube#comment,2300086,25425,66848,2548505,Kiero hacerme un corte asi,,0,2022-06-25 03:46:03+00:00,2022-06-25 03:46:03+00:00,kiero hacerme un corte asi,positive,other
youtube#comment,4274648,3226,73118,496785,The Korean side is the make-up I wear,,0,2023-06-02 00:39:01+00:00,2023-06-02 00:39:01+00:00,the korean side is the makeup i wear,positive,cosmetic
youtube#comment,4342680,45729,63737,1613863,I had The crying game vibes..,,0,2024-09-11 21:46:43+00:00,2024-09-11 21:46:43+00:00,i had the crying game vibes,negative,other
youtube#comment,3691046,17058,38888,685883,La,,0,2025-05-22 00:15:08+00:00,2025-05-22 00:15:08+00:00,la,positive,other
youtube#comment,4640350,47648,75149,1086434,You are very bad app result show q nhi krti ☹️☹️☹️,,0,2023-05-03 12:43:31+00:00,2023-05-03 12:43:31+00:00,you are very bad app result show q nhi krti ☹☹☹,negative,other
youtube#comment,2200927,23924,53096,2939728,She's so relatable,,58,2023-01-11 09:00:24+00:00,2023-01-11 09:00:24+00:00,shes so relatable,spam,other
youtube#comment,3521832,31017,31857,2676230,Make  a one video daily please🙏,,0,2021-06-27 05:52:46+00:00,2021-06-27 05:52:46+00:00,make a one video daily please🙏,spam,other
youtube#comment,401102,3241,28865,830350,"Well, depending on how close you're to the bride in India, you could effort to look like a 8 or even a 9",1885836.0,2,2024-09-15 21:52:23+00:00,2024-09-15 21:52:34+00:00,well depending on how close youre to the bride in india you could effort to look like a 8 or even a 9,positive,general_command
youtube#comment,917079,22594,27926,3484587,Beautiful Shivi😍❤,,1,2024-03-09 07:08:44+00:00,2024-03-09 07:08:44+00:00,beautiful shivi😍❤,positive,other
youtube#comment,3740057,6926,32656,1272755,1980s❤❤❤,,0,2023-07-06 09:26:32+00:00,2023-07-06 09:26:32+00:00,1980s❤❤❤,spam,other
youtube#comment,1588611,33644,6077,1635077,those before photos were after you were done swimming bruh,,146,2024-03-22 02:13:24+00:00,2024-03-22 02:13:24+00:00,those before photos were after you were done swimming bruh,positive,other
youtube#comment,2445991,2783,27242,1454412,the first one is karen 101,,0,2020-07-08 13:15:14+00:00,2020-07-08 13:15:14+00:00,the first one is karen 101,positive,other
youtube#comment,3935015,33069,36229,1026787,🩵🩵🩵🩵🩵🩵,,0,2025-03-03 14:43:15+00:00,2025-03-03 14:43:15+00:00,🩵🩵🩵🩵🩵🩵,positive,other
youtube#comment,2194379,2576,85516,322709,Du❤❤,,0,2025-04-13 11:15:48+00:00,2025-04-13 11:15:48+00:00,du❤❤,spam,other
youtube#comment,3066864,25836,45420,3150957,❤❤,,0,2024-05-25 05:03:53+00:00,2024-05-25 05:03:53+00:00,❤❤,spam,other
youtube#comment,838643,13899,90481,1088733,BEAUTIFUL ❤❤,,21,2024-01-22 01:27:59+00:00,2024-01-22 01:27:59+00:00,beautiful ❤❤,spam,other
youtube#comment,2500239,22360,73548,2274010,Very nice,,0,2023-06-05 16:14:24+00:00,2023-06-05 16:14:24+00:00,very nice,spam,other
youtube#comment,489501,18681,45583,3168551,Thanks,1573934.0,0,2025-05-14 05:21:37+00:00,2025-05-14 05:21:37+00:00,thanks,positive,other
youtube#comment,1371363,23563,53092,2996917,Beautiful,,0,2024-07-15 04:21:33+00:00,2024-07-15 04:21:33+00:00,beautiful,spam,other
youtube#comment,441242,42538,37518,600251,​ We wish we don't ware hijab to do the cute hair styles🥺,2697406.0,1,2025-02-07 14:01:15+00:00,2025-02-07 14:01:15+00:00,we wish we dont ware hijab to do the cute hair styles🥺,positive,hair
youtube#comment,1735365,31541,26622,3584880,🤩,,0,2021-06-11 16:15:24+00:00,2021-06-11 16:15:24+00:00,🤩,spam,other
youtube#comment,4302653,12599,83110,1945850,M his name is Malachi,,0,2025-03-15 00:44:10+00:00,2025-03-15 00:44:10+00:00,m his name is malachi,positive,other
youtube#comment,229355,10895,39524,2974823,"if she is comfortable with her weight, it's really not your business. any health problems that arise (which can happen to people of any size) are only the business of the unhealthy and their doctors... also, minding everyone else's business clearly shows that you're not doing too hot either.",4384265.0,11,2023-06-05 18:53:20+00:00,2023-06-05 18:53:20+00:00,if she is comfortable with her weight its really not your business any health problems that arise which can happen to people of any size are only the business of the unhealthy and their doctors also minding everyone elses business clearly shows that youre not doing too hot either,negative,other
youtube#comment,3167275,14492,18248,2032792,If yeah who’s ur girlfriend,,1,2023-06-06 11:46:08+00:00,2023-06-06 11:46:08+00:00,if yeah whos ur girlfriend,positive,other
youtube#comment,1251999,47768,5606,789673,Pero si tiene talento,,0,2025-03-25 00:46:04+00:00,2025-03-25 00:46:04+00:00,pero si tiene talento,positive,other
youtube#comment,4381530,29822,18378,1115469,Nice,,0,2022-09-15 08:37:07+00:00,2022-09-15 08:37:07+00:00,nice,spam,other
youtube#comment,1569606,37834,76190,1085260,she is wearing her sister's dress in the end,,0,2024-10-17 15:09:39+00:00,2024-10-17 15:09:39+00:00,she is wearing her sisters dress in the end,positive,other
youtube#comment,760776,6817,48921,3106866,You are college pass girl because you are have so many makeup and how your mother allow you to do do so many makeup 😡😡😡😡😡,,0,2025-03-01 14:32:11+00:00,2025-03-01 14:32:11+00:00,you are college pass girl because you are have so many makeup and how your mother allow you to do do so many makeup 😡😡😡😡😡,negative,cosmetic
youtube#comment,1603359,29092,18882,2356047,She is like a magician!!! What a big difference. Can’t wait to try all of her tips.,,0,2022-02-07 00:18:30+00:00,2022-02-07 00:18:30+00:00,she is like a magician what a big difference cant wait to try all of her tips,spam,general_command
youtube#comment,3272066,18073,23997,2037238,Angry girl,,0,2023-03-31 15:44:30+00:00,2023-03-31 15:44:30+00:00,angry girl,negative,other
youtube#comment,2865675,14401,62671,3060816,"Bridal or party makeup used in palour is here
https://youtu.be/0A8X8eHHyZ4",,0,2022-09-21 13:48:31+00:00,2022-09-21 13:48:31+00:00,bridal or party makeup used in palour is here,positive,cosmetic
youtube#comment,971417,34126,65919,1882670,Fast & Furious is my favorite too.👍🏼,,0,2021-11-14 06:45:27+00:00,2021-11-14 06:45:27+00:00,fast furious is my favorite too👍🏼,positive,other
youtube#comment,2370594,48780,61512,2697965,Didi dedh sau rupay ka headphone lga k kattii jehar kattti jehr khti h...whi waali didi h ye,,0,2021-08-03 17:27:10+00:00,2021-08-03 17:27:10+00:00,didi dedh sau rupay ka headphone lga k kattii jehar kattti jehr khti hwhi waali didi h ye,positive,other
youtube#comment,345624,4942,72509,1686188,Nah not enough spray deodorant,3474036.0,1,2024-04-02 16:22:44+00:00,2024-04-02 16:22:44+00:00,nah not enough spray deodorant,negative,other
youtube#comment,4625105,22013,34574,373116,You look like areanda granda on the last one,,0,2024-11-28 23:23:23+00:00,2024-11-28 23:23:23+00:00,you look like areanda granda on the last one,positive,general_command
youtube#comment,3233801,12599,83110,1993540,C for crush,,0,2025-03-23 01:42:22+00:00,2025-03-23 01:42:22+00:00,c for crush,positive,other
youtube#comment,1104583,45729,36812,2095274,I live in MD ❤❤,,0,2024-07-13 01:05:40+00:00,2024-07-13 01:05:40+00:00,i live in md ❤❤,spam,other
youtube#comment,3441240,26428,14688,329627,Я думала это слайм или как его лизун детский в банке 😂,,0,2024-07-10 22:46:30+00:00,2024-07-10 22:46:30+00:00,я думала это слайм или как его лизун детский в банке 😂,positive,other
youtube#comment,3497031,2498,44754,2675843,Wow.,,0,2023-02-09 08:56:11+00:00,2023-02-09 08:56:11+00:00,wow,positive,other
youtube#comment,2916447,29048,32958,69765,Idon t like😂,,0,2025-01-08 15:31:35+00:00,2025-01-08 15:31:35+00:00,idon t like😂,positive,general_command
youtube#comment,2888097,13644,56932,1515225,Wow! Eniola thank you very much for this information. Very educational. But I have question do these routines apply to the face as well?,,4,2024-08-28 13:59:10+00:00,2024-08-28 13:59:10+00:00,wow eniola thank you very much for this information very educational but i have question do these routines apply to the face as well,spam,other
youtube#comment,1800986,20597,76449,2481884,"TrY tHe bAcK
Friking idiots think shes fakin",,0,2023-05-10 15:27:58+00:00,2023-05-10 15:27:58+00:00,try the back friking idiots think shes fakin,negative,other
youtube#comment,2928777,38906,44212,279551,fambruh,,0,2020-07-19 11:00:54+00:00,2020-07-19 11:00:54+00:00,fambruh,positive,other
youtube#comment,2219670,5647,53354,2710684,Is she a mathematics artist lol what i search what i got 🌚🤌,,1,2023-09-02 08:36:59+00:00,2023-09-02 08:36:58+00:00,is she a mathematics artist lol what i search what i got 🌚🤌,positive,other
youtube#comment,561626,23924,3277,2039706,1시즌은 좋았는데.... 할많하않,,0,2021-03-11 12:03:29+00:00,2021-03-11 12:03:29+00:00,1시즌은 좋았는데 할많하않,positive,other
youtube#comment,1710862,18073,69091,1999104,India🇮🇳,,0,2023-01-30 16:49:11+00:00,2023-01-30 16:49:11+00:00,india,positive,other
youtube#comment,3261253,28652,12075,2724784,Beautiful❤❤❤❤,,2,2021-04-14 07:52:50+00:00,2021-04-14 07:53:06+00:00,beautiful❤❤❤❤,spam,other
youtube#comment,2817618,31121,38498,1259362,You talk way too much.   Less talk . . . more action,,0,2025-02-12 03:59:19+00:00,2025-02-12 03:59:19+00:00,you talk way too much less talk more action,negative,other
youtube#comment,126614,25589,55959,2672299,She looks like a normal human to me with and without makeup . If you think you're way more prettier than her without makeup that u are giving opinions on someone's body when no one asked them maybe try going for miss universe:),2420354.0,4,2022-04-02 13:09:36+00:00,2022-04-02 13:09:36+00:00,she looks like a normal human to me with and without makeup if you think youre way more prettier than her without makeup that u are giving opinions on someones body when no one asked them maybe try going for miss universe,positive,cosmetic
youtube#comment,1863557,18623,47134,3075387,I just realised you have just one video on your channel but I subscribed cus I enjoyed it and I wanna see more stuff❤️,,1,2021-04-25 09:40:22+00:00,2021-04-25 09:40:22+00:00,i just realised you have just one video on your channel but i subscribed cus i enjoyed it and i wanna see more stuff❤,spam,general_command
youtube#comment,2758612,45729,58551,3066552,You look beautiful in ginger and your natural self 💖💖❤🎉,,0,2025-06-02 06:51:00+00:00,2025-06-02 06:51:00+00:00,you look beautiful in ginger and your natural self 💖💖❤🎉,positive,other
youtube#comment,2211399,33476,47096,2439803,Contact lenses shade name plz,,0,2023-07-28 19:20:28+00:00,2023-07-28 19:20:28+00:00,contact lenses shade name plz,positive,other
youtube#comment,1739984,3595,73731,3080301,Tu pagal hai tu pagal hai tu pagal hai tu pagal hai tu mere paas kuch nahi ho sakta h kya hai tu mere paas kuch nahi hai tu mere paas kuch nahi hai tu,,0,2024-09-24 10:13:25+00:00,2024-09-24 10:13:25+00:00,tu pagal hai tu pagal hai tu pagal hai tu pagal hai tu mere paas kuch nahi ho sakta h kya hai tu mere paas kuch nahi hai tu mere paas kuch nahi hai tu,positive,other
youtube#comment,917399,9621,21487,3118725,❤️❤️,,0,2023-06-17 10:15:16+00:00,2023-06-17 10:15:16+00:00,❤❤,spam,other
youtube#comment,4411750,11399,31634,2295352,Not even Kylie Jenner looks like Kylie Jenner anymore.,,0,2022-06-16 06:09:55+00:00,2022-06-16 06:09:55+00:00,not even kylie jenner looks like kylie jenner anymore,positive,general_command
youtube#comment,2097608,49684,25779,1926690,why do you tease the hair?,,0,2024-12-17 00:18:40+00:00,2024-12-17 00:18:40+00:00,why do you tease the hair,negative,hair
youtube#comment,1620699,28656,66201,1523481,Horrible- that’s not the same lipstick 💄,,0,2023-11-24 07:23:02+00:00,2023-11-24 07:23:02+00:00,horrible thats not the same lipstick 💄,negative,cosmetic
youtube#comment,1577550,41246,18969,3189594,India,,0,2021-12-31 10:12:12+00:00,2021-12-31 10:12:12+00:00,india,positive,other
youtube#comment,4395586,18073,51351,1480246,Nice look,,0,2022-12-13 16:40:21+00:00,2022-12-13 16:40:21+00:00,nice look,spam,other
youtube#comment,4670945,41447,7759,2347224,"i have face shape similar to yours and trying to figure out a suitable look for myself. your video is really helpful and you look amazing with this makeup look! hope you create more makeup tutorials, tysm",,62,2022-02-17 04:52:54+00:00,2022-02-17 04:52:54+00:00,i have face shape similar to yours and trying to figure out a suitable look for myself your video is really helpful and you look amazing with this makeup look hope you create more makeup tutorials tysm,spam,cosmetic
youtube#comment,3295910,15661,82487,1915898,Cute idea! My hair has to get a little longer for me to try this trick but I’m definitely going to try it on my 4 year old granddaughter whose hair is always in her face and it drives me crazy!🤣,,1,2024-09-18 13:21:12+00:00,2024-09-18 13:21:12+00:00,cute idea my hair has to get a little longer for me to try this trick but im definitely going to try it on my 4 year old granddaughter whose hair is always in her face and it drives me crazy🤣,spam,hair
youtube#comment,262034,16475,6751,1467236,"""Ha ha you are soo hilarious""",3610170.0,1,2023-07-28 16:10:12+00:00,2023-07-28 16:10:12+00:00,ha ha you are soo hilarious,spam,other
youtube#comment,4407511,52079,38879,614988,My anxiety when I saw it it her eyes 📈📈📈📈📈📈📈📈📈,,0,2023-02-26 06:07:44+00:00,2023-02-26 06:07:44+00:00,my anxiety when i saw it it her eyes 📈📈📈📈📈📈📈📈📈,negative,other
youtube#comment,1002028,4942,14163,323783,🌻,,0,2024-06-15 17:46:28+00:00,2024-06-15 17:46:28+00:00,🌻,positive,other
youtube#comment,1823261,22013,34574,3343099,👣🕸🔪🌓,,0,2025-03-31 19:44:19+00:00,2025-03-31 19:44:19+00:00,👣🕸🔪🌓,positive,other
youtube#comment,197856,24310,55512,1677941,@@RashadsLife no way you paid 100$ 😂 hell nah I was thinking bout getting one till I saw the price shit I’ll just get a lil spin brush thanks anyway g,4554965.0,2,2023-04-21 06:21:28+00:00,2023-04-21 06:21:28+00:00,rashadslife no way you paid 100 😂 hell nah i was thinking bout getting one till i saw the price shit ill just get a lil spin brush thanks anyway g,positive,other
youtube#comment,4595751,47083,13592,2170535,DAMN... SEXY af!! Hello 🖐🏾!! Bae took the assignment to another level!,,1,2023-05-29 01:31:37+00:00,2023-05-29 01:31:37+00:00,damn sexy af hello 🖐🏾 bae took the assignment to another level,spam,other
youtube#comment,4029297,11399,50000,3283687,That is sosososooooo good I could never,,0,2021-04-18 14:41:22+00:00,2021-04-18 14:41:22+00:00,that is sosososooooo good i could never,spam,other
youtube#comment,2976925,23924,77423,80502,Love 🥰,,0,2025-02-12 09:28:37+00:00,2025-02-12 09:28:37+00:00,love 🥰,positive,other
youtube#comment,2350783,33756,6338,1344244,"Omg what sorcery is this..She is THE most beautiful woman on earth. That bone structure, those blue sparkly eyes, such a pretty complexion. This should be illegal, unfair against all other women on planet 😢😅❤",,0,2023-04-28 17:30:02+00:00,2023-04-28 17:30:02+00:00,omg what sorcery is thisshe is the most beautiful woman on earth that bone structure those blue sparkly eyes such a pretty complexion this should be illegal unfair against all other women on planet 😢😅❤,negative,other
youtube#comment,1775826,33476,47096,2022006,You should put a trigger warning for people who can not see blood cause you kinda looked like you murdered yourself.,,0,2023-08-05 19:32:33+00:00,2023-08-05 19:32:33+00:00,you should put a trigger warning for people who can not see blood cause you kinda looked like you murdered yourself,negative,general_command
youtube#comment,1453968,49951,56422,1883924,How much time it takes to complete the whole process??? 😢😢,,0,2022-03-13 04:31:29+00:00,2022-03-13 04:31:29+00:00,how much time it takes to complete the whole process 😢😢,negative,other
youtube#comment,3250904,31752,89644,783047,❤❤❤❤❤❤,,0,2024-03-17 16:15:17+00:00,2024-03-17 16:15:17+00:00,❤❤❤❤❤❤,spam,other
youtube#comment,4178249,37371,48493,185291,Is it just me or did he look like one of the stoke twins before?,,0,2023-12-09 04:50:08+00:00,2023-12-09 04:50:08+00:00,is it just me or did he look like one of the stoke twins before,positive,general_command
