kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt
youtube#comment,3709198,28833,60659,2986811,Why are the stylists and barbers not linked in your commentary??,,1,2025-03-29 21:39:50+00:00,2025-03-29 21:39:50+00:00
youtube#comment,1539373,11399,50000,2233406,she looks like bretman rocks sister princess omg,,0,2021-06-15 23:27:41+00:00,2021-06-15 23:27:41+00:00
youtube#comment,810688,19502,3547,698256,It takes me 15 min❤️🤷‍♀️,,0,2025-02-10 08:16:19+00:00,2025-02-10 08:16:19+00:00
youtube#comment,1403056,23510,35878,782728,Snow white,,0,2025-06-27 03:25:38+00:00,2025-06-27 03:25:38+00:00
youtube#comment,1603006,2103,85728,3271974,HUH!,,0,2024-01-09 14:39:41+00:00,2024-01-09 14:39:41+00:00
youtube#comment,1512648,24136,55433,2423381,Wow on the transition n wow on the end reveal 😉,,0,2024-04-10 14:53:55+00:00,2024-04-10 14:53:55+00:00
youtube#comment,1642804,1547,39084,2426250,You’re so naughty lol. 😂,,0,2023-10-02 20:35:33+00:00,2023-10-02 20:35:33+00:00
youtube#comment,1687734,21411,1265,1783763,I thought the pink lipstick looks great on you ❤️❤️❤️,,0,2020-01-30 22:54:05+00:00,2020-01-30 22:54:05+00:00
youtube#comment,3946714,36080,76150,625346,7th grade,,0,2025-06-16 02:41:47+00:00,2025-06-16 02:41:47+00:00
youtube#comment,3639969,26891,40498,3106868,❤❤❤ best video 💜💜,,0,2023-11-11 02:10:17+00:00,2023-11-11 02:10:17+00:00
youtube#comment,3901598,30386,29266,2874288,"The main rule:
NEVER COVER EYES.
 Number:
2. Looks better before transformation. She looked younger. Now she loos a little bit elder.",,1,2025-02-17 23:38:04+00:00,2025-02-17 23:44:01+00:00
youtube#comment,2645249,44063,2932,2109992,My anxiety is through the roof! 🤣,,0,2020-09-18 19:38:39+00:00,2020-09-18 19:38:39+00:00
youtube#comment,912933,41246,91266,395503,Blue nice,,0,2022-12-27 09:50:13+00:00,2022-12-27 09:50:13+00:00
youtube#comment,2915177,805,31336,3123946,Take hrt or sum if you wanna be a girl,,0,2023-05-27 02:21:11+00:00,2023-05-27 02:21:11+00:00
youtube#comment,4018777,18073,51351,1579742,Night look,,0,2023-02-11 16:58:11+00:00,2023-02-11 16:58:11+00:00
youtube#comment,1629194,33476,47096,957226,Tumse na ho payega beta rehne do 😂😂😂😂,,0,2023-08-08 18:19:49+00:00,2023-08-08 18:19:49+00:00
youtube#comment,1309317,22013,45481,2394714,Pick me imagine,,0,2025-03-03 18:12:39+00:00,2025-03-03 18:12:39+00:00
youtube#comment,1389730,48506,5741,3188008,50kgiveaway,,0,2022-02-09 08:27:20+00:00,2022-02-09 08:27:20+00:00
youtube#comment,1879809,6926,26564,706624,Team 1960's and 2010 where you at?,,1,2025-06-15 16:46:39+00:00,2025-06-15 16:46:39+00:00
youtube#comment,3907781,16475,6751,2793535,Like it,,0,2023-07-13 20:40:20+00:00,2023-07-13 20:40:20+00:00
youtube#comment,2827179,33748,14736,3033313,Só eu que acha os ruivos lindos?,,0,2024-09-03 23:16:39+00:00,2024-09-03 23:16:39+00:00
youtube#comment,594505,35304,23834,3537523,looking gorgeous,,4,2024-05-09 15:57:27+00:00,2024-05-09 15:57:27+00:00
youtube#comment,2056836,15852,64893,785661,I have a question!  Do I get good results by doing this massage?,,1,2024-09-21 13:14:47+00:00,2024-09-21 13:14:47+00:00
youtube#comment,1336285,43368,35264,188192,Can we please go back to Classic beauty?,,75,2024-06-11 04:17:52+00:00,2024-06-11 04:17:52+00:00
youtube#comment,1418186,10895,46768,1097238,Jennifer Coolidge? Is that you????,,0,2025-06-04 00:59:36+00:00,2025-06-04 00:59:36+00:00
youtube#comment,750027,37371,5214,3342138,I don't have hair,,0,2023-07-25 07:56:24+00:00,2023-07-25 07:56:24+00:00
youtube#comment,1167390,12599,44056,2877777,DID I JUST MAKE A NEW DANCE???,,0,2025-01-13 02:26:35+00:00,2025-01-13 02:26:35+00:00
youtube#comment,3389399,27473,3529,1265251,Michael Jackson 2,,0,2024-08-13 23:56:43+00:00,2024-08-13 23:56:43+00:00
youtube#comment,625570,22013,39284,2671963,🕷💔💎🌸 do this make up please,,1,2021-04-17 18:08:44+00:00,2021-04-17 18:08:44+00:00
youtube#comment,3639187,20111,82728,2411303,كلنا من آدم و آدم من تراب ❤,,1,2025-01-17 09:28:32+00:00,2025-01-17 09:28:32+00:00
youtube#comment,2077332,19697,78700,855500,Looks so fresh ❤,,2,2025-05-13 07:30:35+00:00,2025-05-13 07:30:35+00:00
youtube#comment,391378,22013,45841,3191971,OMG TINA!?,1142648.0,2,2024-08-13 01:01:25+00:00,2024-08-13 01:01:25+00:00
youtube#comment,688051,53161,69008,1248916,That foundation is for ghosts-,,1,2024-01-04 09:52:09+00:00,2024-01-04 09:52:09+00:00
youtube#comment,4129683,12599,83110,638757,M,,0,2025-06-09 00:54:31+00:00,2025-06-09 00:54:31+00:00
youtube#comment,4319580,45729,52405,2188035,Never upload a video ever again ur so ugly,,0,2023-04-10 18:12:12+00:00,2023-04-10 18:12:12+00:00
youtube#comment,3040833,30748,46225,1288699,😮❤❤❤❤,,0,2025-04-10 00:50:51+00:00,2025-04-10 00:50:51+00:00
youtube#comment,294238,47083,78900,3619819,"Главное, чтобы любил девочек, а не мальчиков",3838819.0,13,2024-01-25 17:46:18+00:00,2024-01-25 17:46:18+00:00
youtube#comment,1711652,29822,44981,447430,Ye jo lipstick jaisa haal pe lgayi h isko kya bolte h,,0,2022-10-26 14:56:55+00:00,2022-10-26 14:56:55+00:00
youtube#comment,4041613,50201,53793,1358905,من یکی ک سرم گیج رف اینو نمیدونم😅,,0,2024-02-26 08:23:54+00:00,2024-02-26 08:23:54+00:00
youtube#comment,3001279,31673,70722,2148199,I have an uneven chin when I smile so I’m taking notes… very sad that Korean air bangs wouldn’t suit me but oh well,,0,2023-07-30 09:46:53+00:00,2023-07-30 09:46:53+00:00
youtube#comment,595556,16698,75470,1145241,Aapp to phele hi bhut sunder ho❤,,1,2024-01-19 15:09:44+00:00,2024-01-19 15:09:44+00:00
youtube#comment,4591500,34901,49385,1759132,part 2 pls,,0,2020-04-21 07:46:21+00:00,2020-04-21 07:46:21+00:00
youtube#comment,1801491,46383,33640,1739723,💯💯💞,,0,2025-06-18 19:37:23+00:00,2025-06-18 19:37:23+00:00
youtube#comment,3691196,805,92514,2971808,SLAYYY BOOYYYY 🤪🤪🤪🤪🎉🎉💗💗💅💅💅💅✨✨✨😩😩😩,,0,2023-02-27 13:15:39+00:00,2023-02-27 13:15:39+00:00
youtube#comment,3062187,15003,14822,2395267,You r so pretty I wish I had ur beauty you are awesome you have so much self confidence and I love you!! ❤❤❤❤,,0,2023-03-17 16:56:28+00:00,2023-03-17 16:56:28+00:00
youtube#comment,4296803,9046,83030,3274393,😮 good makeup,,0,2023-06-29 07:04:05+00:00,2023-06-29 07:04:05+00:00
youtube#comment,128397,45150,44543,2205625,So beautiful,3174260.0,0,2022-04-12 15:24:32+00:00,2022-04-12 15:24:32+00:00
youtube#comment,4580794,39107,43631,3036364,Wastage is not cute,,0,2023-08-27 11:11:59+00:00,2023-08-27 11:11:58+00:00
youtube#comment,3171291,52838,5690,81762,الله يبارك عليها تهبل,,1,2023-11-17 15:55:33+00:00,2023-11-17 15:55:33+00:00
youtube#comment,3970165,33445,91263,683848,My boyfriend has this and I find it so adorable 😂,,0,2025-03-25 11:01:48+00:00,2025-03-25 11:01:48+00:00
youtube#comment,2722932,10895,79032,2491528,Some people need to stfu. Like everyone is beatiful in their own way. I don’t understand why people have to go out of their way to say stuff like this. Like some people need to get a life…,,0,2024-07-17 18:57:11+00:00,2024-07-17 18:57:11+00:00
youtube#comment,4499609,18073,51351,3424553,Night,,0,2023-03-21 18:44:20+00:00,2023-03-21 18:44:20+00:00
youtube#comment,2465048,49359,1074,1086793,Nice hair colour and make up❤❤❤❤❤❤❤❤❤❤❤❤❤,,3,2024-12-01 16:00:54+00:00,2024-12-01 16:00:54+00:00
youtube#comment,3530665,14429,69445,2794569,There is clean beauty now. I think we can enhance our looks with makeup.,,1,2024-09-03 20:00:31+00:00,2024-09-03 20:00:31+00:00
youtube#comment,3290301,47768,28299,2480542,Linda!,,0,2024-01-15 01:10:54+00:00,2024-01-15 01:10:54+00:00
youtube#comment,1825410,14489,74615,573038,Elsa,,0,2022-02-25 12:12:29+00:00,2022-02-25 12:12:29+00:00
youtube#comment,3479882,17753,70504,2248886,Non,,1,2025-03-08 17:21:36+00:00,2025-03-08 17:21:36+00:00
youtube#comment,308595,10895,28691,1646503,shes overweight,549468.0,0,2023-11-30 11:52:56+00:00,2023-11-30 11:52:56+00:00
youtube#comment,999408,38179,45028,1506391,Maam You are an inspiration to us even if you are blind you do what you want in life it is an honor to meet you,,0,2021-03-26 07:03:58+00:00,2021-03-26 07:03:58+00:00
youtube#comment,436350,9603,1333,2121022,👍👍🤞,815647.0,0,2025-01-15 12:36:36+00:00,2025-01-15 12:36:36+00:00
youtube#comment,865789,38688,3013,2204968,Wow so so pretty. That goes to show longer is not always better. 😊,,0,2025-05-02 01:30:34+00:00,2025-05-02 01:30:34+00:00
youtube#comment,3728271,35014,83377,2233949,the spatula,,0,2024-09-01 17:32:50+00:00,2024-09-01 17:32:50+00:00
youtube#comment,3060995,9501,40278,1590709,She have natural beauty ❤❤❤❤❤❤❤❤❤❤❤❤❤,,1,2024-04-07 15:02:03+00:00,2024-04-07 15:02:03+00:00
youtube#comment,3189737,10832,77328,920285,POPULAR..YOURE GONNA BE POPULARR!,,701,2024-11-25 15:03:24+00:00,2024-11-25 15:03:24+00:00
youtube#comment,2687685,17352,22196,1863652,Wow Didi,,0,2024-11-30 12:57:20+00:00,2024-11-30 12:57:20+00:00
youtube#comment,2231486,23845,64409,161711,"As a girl, I don’t even know what this is",,0,2025-03-22 18:19:36+00:00,2025-03-22 18:19:36+00:00
youtube#comment,3787544,45729,59625,925937,La verdad 😳 que las mujeres bellas son hermosas como quiera 😘 Bendiciones para todas esas Reinas hermosas universales🌹👑❤️👌👍,,0,2024-10-31 18:40:10+00:00,2024-10-31 18:40:10+00:00
youtube#comment,2466152,17753,70504,1249773,So pretty,,0,2025-03-17 12:06:10+00:00,2025-03-17 12:06:10+00:00
youtube#comment,93495,45135,21883,2676601,Hiii,4371567.0,0,2021-10-06 07:22:48+00:00,2021-10-06 07:22:48+00:00
youtube#comment,485890,3865,34032,3215543,America made me say WOW 🇺🇲🇺🇲🇺🇲🇺🇲,2545452.0,0,2025-05-07 07:25:06+00:00,2025-05-07 07:25:06+00:00
youtube#comment,4448758,45729,34874,1788068,Very pretty even without hair ❤😊,,1,2023-05-16 23:45:19+00:00,2023-05-16 23:45:19+00:00
youtube#comment,2607942,48925,55163,2212999,1st hair style is so nice,,0,2020-11-10 06:17:23+00:00,2020-11-10 06:17:23+00:00
youtube#comment,2735763,33748,84982,1679217,1970s and 1990s are definitely my favourites!,,0,2024-11-16 12:35:39+00:00,2024-11-16 12:35:39+00:00
youtube#comment,591019,16110,34679,78660,🎉,,0,2024-11-12 02:21:11+00:00,2024-11-12 02:21:11+00:00
youtube#comment,4420033,45729,34874,3606207,"I'm impressed by your makeup skills, you look awesome",,0,2023-06-16 14:00:10+00:00,2023-06-16 14:00:10+00:00
youtube#comment,4717717,19502,13248,161979,No one can change and no one will ever,,0,2023-06-25 19:51:07+00:00,2023-06-25 19:51:07+00:00
youtube#comment,934944,45231,55963,3205468,Indian is brilliant,,0,2021-05-28 18:48:25+00:00,2021-05-28 18:48:25+00:00
youtube#comment,1711559,12599,71738,1153223,Drunk elephant for sure nobody talks about it anymore,,0,2025-06-07 17:12:21+00:00,2025-06-07 17:12:21+00:00
youtube#comment,2617468,31095,21818,900275,Second Audrey  Hepburn❤,,2,2025-06-29 16:06:20+00:00,2025-06-29 16:06:20+00:00
youtube#comment,2967609,49980,74119,3141529,😍,,0,2021-12-11 07:29:08+00:00,2021-12-11 07:29:08+00:00
youtube#comment,4237973,32163,40723,194039,Natural eyebrows? Having facial hair . Amazing❤❤❤,,1,2024-10-16 16:41:53+00:00,2024-10-16 16:42:43+00:00
youtube#comment,1446108,41338,78245,3136088,"Why do I feel like she will be the perfect casting as Rapunzel? 😭
I mean the hair, eyes and quirky vibe....",,0,2025-06-04 07:00:14+00:00,2025-06-04 07:00:14+00:00
youtube#comment,3347034,8371,65262,285169,Your the like cotage core faire,,0,2021-12-28 08:53:48+00:00,2021-12-28 08:53:48+00:00
youtube#comment,730843,18073,51351,116912,Night look ❤,,0,2024-10-19 08:39:35+00:00,2024-10-19 08:39:35+00:00
youtube#comment,4622965,23270,44897,2715632,😢😢😢😢,,1,2024-05-18 15:13:08+00:00,2024-05-18 15:13:08+00:00
youtube#comment,3146554,711,54802,842518,"I'm asian from Malaysia, but not pale just having slightly white skin. And yes I dont really go under sun cuz I don't like to being tan or dark. But when comes to winter I miss the sun as now I live abroad.",,0,2023-07-30 19:06:33+00:00,2023-07-30 19:06:33+00:00
youtube#comment,2294948,22116,18453,1894208,6 jam yang lalu❤❤😊😊,,0,2025-06-24 18:10:08+00:00,2025-06-24 18:10:08+00:00
youtube#comment,2179973,2576,50669,3356982,USA👈👍,,0,2022-09-01 09:18:35+00:00,2022-09-01 09:18:35+00:00
youtube#comment,1376124,9453,42786,3654757,머리결이랑 숱 진짜 대박!,,0,2025-05-08 13:51:44+00:00,2025-05-08 13:51:44+00:00
youtube#comment,4528991,33756,6338,3187819,I have the worst RBF but I'm 50 years old.  It would take this makeup tip plus 2 little blackbirds hovering on either side of my face holding fishing line attached to my mouth with fish hooks to fix that sht,,0,2023-04-30 15:23:15+00:00,2023-04-30 15:23:15+00:00
youtube#comment,1822695,32163,52194,1667957,Aap to bina hairstyle k bhi bhut pyaari lgrhi thi. ...👌🥰🥰🥰,,5,2024-07-29 11:13:29+00:00,2024-07-29 11:13:29+00:00
youtube#comment,4046956,6926,26564,3521877,"the 1950""s was a vibe.",,0,2024-03-02 00:54:28+00:00,2024-03-02 00:54:28+00:00
youtube#comment,4603729,29048,32958,2416069,Red carpet looks be like:,,0,2024-01-19 22:17:37+00:00,2024-01-19 22:17:37+00:00
youtube#comment,3679187,17059,2100,3157094,আমার ফেভারিট কালার হচ্ছে অরেঞ্জ,,1,2023-06-29 10:01:59+00:00,2023-06-29 10:01:59+00:00
youtube#comment,2501510,47768,66935,1088420,Doesn’t look like Kylie whatsoever.,,0,2024-01-28 23:59:38+00:00,2024-01-28 23:59:38+00:00
youtube#comment,4188001,16475,4763,2760863,❤❤❤❤❤❤,,0,2023-01-23 20:37:08+00:00,2023-01-23 20:37:08+00:00
youtube#comment,4709890,11076,8533,2154344,Tergantung beungeut ya😊,,0,2025-02-27 09:08:36+00:00,2025-02-27 09:08:36+00:00
youtube#comment,1728628,43368,4537,203852,The ‘perfect’ narrator voice just doesn’t make me care about the video and I’m usually hooked... feels more like a school video than a guy on YouTube who is talking about something he’s interested in,,7,2020-09-22 12:58:04+00:00,2020-09-22 12:58:04+00:00
youtube#comment,2506548,28317,85773,2091525,She is the definition of Natural Beauty 💜,,11,2021-07-12 20:33:38+00:00,2021-07-12 20:33:38+00:00
youtube#comment,3558624,45729,58551,353934,Bolddddd❤❤❤❤❤,,0,2025-06-07 13:01:54+00:00,2025-06-07 13:01:54+00:00
youtube#comment,2579809,45729,52405,1359191,Girl your so pretty with and without makeup ❤❤❤❤❤❤❤,,1,2023-03-06 22:52:31+00:00,2023-03-06 22:52:31+00:00
youtube#comment,1473978,1738,70034,1218646,Girl your so pretty wow😊😊,,1,2025-02-25 15:52:37+00:00,2025-02-25 15:52:37+00:00
youtube#comment,2805022,26578,57353,2917665,Ayse hi nahi bolte hai ladkiya 1kg make up lagake ghumti hai 😂😂😂😂😂,,0,2024-05-05 04:28:31+00:00,2024-05-05 04:28:31+00:00
youtube#comment,3200470,12513,56821,199447,She looks like a 12 yr old trying to look grown.,,0,2025-06-15 01:48:40+00:00,2025-06-15 01:48:40+00:00
youtube#comment,2078452,31438,32409,1528139,She looks so beautiful 😍.,,0,2023-10-01 19:35:41+00:00,2023-10-01 19:35:41+00:00
youtube#comment,4427769,43171,7452,3466977,I've been doing this for 4 days,,0,2022-09-19 12:02:15+00:00,2022-09-19 12:02:15+00:00
youtube#comment,1487588,38179,45028,2848010,Thats amazing. You do a beautiful job. And you are gorgeous,,0,2021-11-19 21:51:31+00:00,2021-11-19 21:51:31+00:00
youtube#comment,3857628,41734,69717,344947,I'm not sure about the blush. It looks like a bruise,,0,2025-06-28 18:10:34+00:00,2025-06-28 18:10:34+00:00
youtube#comment,1464242,29092,18882,2198645,"Incredible difference, love it and you Dominique.",,0,2022-04-18 17:33:30+00:00,2022-04-18 17:33:30+00:00
youtube#comment,3888494,11399,31634,3331042,You look better than her 🤯,,0,2022-01-25 08:23:24+00:00,2022-01-25 08:23:24+00:00
youtube#comment,2703672,22013,34574,1116379,🤑🎉😭💩,,0,2024-02-20 22:15:33+00:00,2024-02-20 22:15:33+00:00
youtube#comment,1714687,43010,71447,3265765,"Croatia, Austria, Uzbekistan❤❤❤❤❤❤❤❤❤❤",,0,2025-06-23 21:53:33+00:00,2025-06-23 21:53:33+00:00
youtube#comment,2317440,9501,40278,1665715,Just looking like a 😮😮😮😮😮😮❤❤❤❤❤,,0,2025-01-01 17:40:08+00:00,2025-01-01 17:40:08+00:00
youtube#comment,2080230,53161,20292,313847,Just to make one thing clear: that absolutely exists outside of Korea you just have to know the right places,,0,2023-12-17 21:37:13+00:00,2023-12-17 21:37:13+00:00
youtube#comment,791278,53455,43600,2869215,China,,0,2021-12-08 02:29:17+00:00,2021-12-08 02:29:17+00:00
youtube#comment,2596486,5647,53354,3569318,I searched maths exercise but this,,1,2023-10-05 13:54:24+00:00,2023-10-05 13:54:24+00:00
youtube#comment,2713147,45150,82432,2800843,😅😅😅😅😅,,0,2024-10-29 18:33:41+00:00,2024-10-29 18:33:41+00:00
youtube#comment,1031977,16475,6751,190253,Still is doing better makeup then me,,1,2023-08-14 10:26:33+00:00,2023-08-14 10:26:33+00:00
youtube#comment,3626622,18073,51351,2637248,Night look is mind blowing. Stay blessed😊❤❤😊😊,,2,2023-03-30 23:11:34+00:00,2023-03-30 23:11:34+00:00
youtube#comment,3142908,29048,7358,1554695,She looks like Doja cat but green😂,,0,2024-08-10 04:45:05+00:00,2024-08-10 04:45:05+00:00
youtube#comment,2023168,50201,53793,653424,😮😮 nakakagulat f nakakagulat talaga sobrang haba talaga,,0,2024-07-12 05:52:55+00:00,2024-07-12 05:52:55+00:00
youtube#comment,299110,46526,77165,2427032,😂😂😂😂,1834757.0,0,2023-11-16 21:07:51+00:00,2023-11-16 21:07:51+00:00
youtube#comment,552020,26891,40498,647650,J'ai des frissons ❤,,0,2024-09-18 11:27:11+00:00,2024-09-18 11:27:11+00:00
youtube#comment,69813,52859,17943,2015837,@@Swatisinghofficial88 yes... Subah wash karne ko bola hai na.. Video me suniye dhyaan se,2030985.0,1,2021-06-29 23:58:47+00:00,2021-06-29 23:58:47+00:00
youtube#comment,993364,35605,58235,3306043,Nice,,0,2021-05-24 05:07:14+00:00,2021-05-24 05:07:14+00:00
youtube#comment,3101514,29374,73848,3286361,Next appointment she gonna all kinds of pregnant! #black girl magic...,,0,2023-01-20 02:02:09+00:00,2023-01-20 02:02:09+00:00
youtube#comment,2013991,27010,14252,1409095,I like you Viedios so matsh.,,1,2021-09-06 19:36:39+00:00,2021-09-06 19:36:39+00:00
youtube#comment,40049,39182,2758,2835322,@@BeYourBestOfficial that's nice of you but mention kardiya karo paid promotion hai,1020783.0,1,2021-04-11 06:29:48+00:00,2021-04-11 06:29:48+00:00
youtube#comment,2502849,27010,14252,3033497,I just... love her voice.,,0,2021-09-13 08:15:19+00:00,2021-09-13 08:15:19+00:00
youtube#comment,521537,18670,88816,1770668,Wish I could such beautiful makeup,,0,2023-06-20 03:37:35+00:00,2023-06-20 03:37:35+00:00
youtube#comment,3105343,45135,21883,468222,super,,0,2022-11-17 10:37:09+00:00,2022-11-17 10:37:09+00:00
youtube#comment,1591983,21291,39223,880731,❤❤,,0,2024-01-12 03:48:26+00:00,2024-01-12 03:48:26+00:00
youtube#comment,4255694,45729,46883,3633152,😂😂😂😂😂😂😂😂,,0,2024-08-08 10:19:36+00:00,2024-08-08 10:19:36+00:00
youtube#comment,4259390,7888,32663,741264,Slayyyyyy,,1,2025-06-23 11:55:36+00:00,2025-06-23 11:55:36+00:00
youtube#comment,945113,19657,40982,3105492,Mere school me bhi no makeup allow nhi hai,,0,2023-11-13 07:59:56+00:00,2023-11-13 07:59:56+00:00
youtube#comment,917370,39107,43631,2888987,I❤u,,0,2023-09-01 07:25:14+00:00,2023-09-01 07:25:14+00:00
youtube#comment,3643207,38534,38747,1769074,T’ai trop belle et tu la trop bien fais,,0,2023-02-14 12:41:19+00:00,2023-02-14 12:41:19+00:00
youtube#comment,866752,42741,9660,1214181,Link to buy this pls,,0,2023-12-29 20:18:42+00:00,2023-12-29 20:18:42+00:00
youtube#comment,1443147,21291,26478,880672,"Didi maaf karna wo hoti hongiiii ladkiyan jinko tndh nhii lgti...... Mera to bilkul ulta hai.....
Besk khin v Jana ho 😅😂😂😂",,0,2023-12-09 04:58:45+00:00,2023-12-09 04:58:45+00:00
youtube#comment,3739456,50934,21381,2458954,❤ beautiful,,0,2023-04-12 02:55:57+00:00,2023-04-12 02:55:57+00:00
youtube#comment,76483,41246,21622,747452,Bell 🔔 ka notification all per click kar dena dear 💕,2577342.0,1,2021-07-24 17:29:21+00:00,2021-07-24 17:29:21+00:00
youtube#comment,3137984,23563,53092,3327404,I went to a predominantly black highschool and yes all my friends had and still have thick long beautiful hair. Yes they did take care of it too. We would get perms together. I remember how cool it would be because my BFFS hair was to perm straight and mine was for the curls.,,0,2024-06-25 14:23:04+00:00,2024-06-25 14:25:03+00:00
youtube#comment,3459296,29374,73848,1684328,Yes,,0,2022-11-15 18:23:41+00:00,2022-11-15 18:23:41+00:00
youtube#comment,393669,47681,69814,2337334,Aw thank you so much!🩶😊,4161296.0,0,2024-08-19 03:25:09+00:00,2024-08-19 03:25:09+00:00
youtube#comment,2204411,45729,58551,873847,Bald or ginger 4 sure,,0,2025-06-11 20:38:21+00:00,2025-06-11 20:38:21+00:00
youtube#comment,4678888,21291,39223,596052,Looking so pretty 😍😍,,0,2023-11-29 09:41:28+00:00,2023-11-29 09:41:28+00:00
youtube#comment,3654263,33476,47096,2671638,Bhen itna makeup khrb krne k bad😢,,0,2023-07-26 09:51:03+00:00,2023-07-26 09:51:03+00:00
youtube#comment,2839128,10895,39524,1400543,Don’t let people bully you you are beautiful perfect and healthy just the way you are stop all the heating guys,,0,2023-06-02 04:39:50+00:00,2023-06-02 04:39:50+00:00
youtube#comment,719951,4942,57985,2847047,Wonderful,,0,2023-08-04 12:29:10+00:00,2023-08-04 12:29:10+00:00
youtube#comment,456685,51388,86947,2918161,​@@tutorialmakeupmasakini 17 menit yang lalu,2451206.0,0,2025-03-07 06:24:46+00:00,2025-03-07 06:24:46+00:00
youtube#comment,2279670,22116,18453,1202532,"Ngakak ""Kok kayak ngantuk""😭",,0,2025-06-25 01:25:59+00:00,2025-06-25 01:25:59+00:00
youtube#comment,2607344,31541,76545,3320845,So cute,,0,2021-04-17 05:22:14+00:00,2021-04-17 05:22:14+00:00
youtube#comment,4313331,11399,50000,2926086,Ini mah mirip orng indonesia,,1,2021-04-17 09:56:42+00:00,2021-04-17 09:56:42+00:00
youtube#comment,4328908,2576,85516,704742,Du,,0,2025-02-22 14:22:09+00:00,2025-02-22 14:22:09+00:00
youtube#comment,626828,28204,73534,3386249,Omg slayyyy,,0,2024-01-18 03:51:46+00:00,2024-01-18 03:51:46+00:00
youtube#comment,657181,18073,51351,1208790,Night look,,1,2022-10-28 12:21:47+00:00,2022-10-28 12:21:47+00:00
youtube#comment,1544408,42003,7820,3587195,I have straight hair and I have these problems,,0,2024-08-20 05:09:12+00:00,2024-08-20 05:09:12+00:00
youtube#comment,2534621,33644,51285,1222117,How,,0,2024-11-26 03:32:06+00:00,2024-11-26 03:32:06+00:00
youtube#comment,3713602,45729,58551,248330,Ginger,,0,2025-06-02 02:05:40+00:00,2025-06-02 02:05:40+00:00
youtube#comment,376305,40516,17859,8268,"Same!!! Odio a las haters de Kendall >:v 

Kendall diosa",918090.0,0,2024-07-17 21:52:11+00:00,2024-07-17 21:52:11+00:00
youtube#comment,3306233,20737,37086,2407680,Fool,,0,2024-09-15 17:20:06+00:00,2024-09-15 17:20:06+00:00
youtube#comment,2550031,49533,52820,396494,O negócio bonito é mulher com cacho pqp,,2,2023-01-23 23:26:03+00:00,2023-01-23 23:26:03+00:00
youtube#comment,4049407,47302,29390,3242124,Nice,,1,2021-07-18 18:24:34+00:00,2021-07-18 18:24:34+00:00
youtube#comment,1025286,45135,21883,3494361,The last lesson of my life 😂😂😂,,0,2021-10-03 07:04:50+00:00,2021-10-03 07:04:50+00:00
youtube#comment,593170,32562,50118,3332595,Cool,,0,2023-09-22 09:58:22+00:00,2023-09-22 09:58:22+00:00
youtube#comment,2203854,34901,49385,1767725,Jungkook?😳🖤,,0,2020-04-26 10:11:49+00:00,2020-04-26 10:11:49+00:00
youtube#comment,664046,14489,57754,442513,Jisoo please😢,,0,2025-01-01 15:03:10+00:00,2025-01-01 15:03:10+00:00
youtube#comment,1151475,41246,21622,2195262,MY INDIA IS BEST 😘💓💓💓💓💕💞,,0,2021-07-26 04:13:33+00:00,2021-07-26 04:13:33+00:00
youtube#comment,3497490,23845,31993,48573,piece of coal?,,0,2025-05-01 05:01:44+00:00,2025-05-01 05:01:44+00:00
youtube#comment,1905529,40105,75208,72799,"Bellas,🙏☺️😊❤️👏👏",,0,2025-05-11 22:17:16+00:00,2025-05-11 22:17:16+00:00
youtube#comment,4194581,4942,72509,2458171,Gay,,0,2024-04-09 06:21:23+00:00,2024-04-09 06:21:23+00:00
youtube#comment,2978095,32921,52362,1817025,You just stop it !!!!! You stop it right now !!!! You don’t have to make every viewer fall in love with you !!! Stop being cute and witty !!!! I swear right now if I see that sweet ass in those jeans it’s all over for you and I ….. well definitely for me !!!! Lmao you have no idea who I even am!! lol,,0,2024-10-30 12:48:46+00:00,2024-10-30 12:48:46+00:00
youtube#comment,2773752,21224,91712,1592480,OMG I MADE THE CMNTS 1K BROO I GOT THE POWER!🎉🎉,,1,2024-04-25 00:43:03+00:00,2024-04-25 00:43:03+00:00
youtube#comment,2065842,22260,73463,758339,Eu😢,,0,2025-02-24 22:15:50+00:00,2025-02-24 22:15:50+00:00
youtube#comment,4713211,53455,26078,1532447,Only the first girl I see who makeup nicely 😱😍love you Di😘,,1,2021-09-21 09:15:33+00:00,2021-09-21 09:15:33+00:00
youtube#comment,4273265,17582,18596,1577612,Who needed a tutorial for this? 😂 she’s so cute tho.,,44,2022-12-24 06:20:49+00:00,2022-12-24 06:20:49+00:00
youtube#comment,4065007,37371,64527,986641,Gay as hell,,0,2023-12-23 14:09:47+00:00,2023-12-23 14:09:47+00:00
youtube#comment,3326940,45729,4110,1231458,You are so beautiful,,0,2024-09-15 16:01:03+00:00,2024-09-15 16:01:03+00:00
youtube#comment,1450515,29048,10902,2695582,"""i LiKe JuIcY"" ♥️",,1,2023-01-05 13:45:09+00:00,2023-01-05 13:45:09+00:00
youtube#comment,1289112,14727,14226,2289399,Rohitji... Can u please recommend good dandruff shampoo,,0,2024-01-14 13:00:40+00:00,2024-01-14 13:00:40+00:00
youtube#comment,1335002,17352,40692,2648208,Didi up ko makap nay karna pa achala laghtaha,,0,2022-12-07 09:26:34+00:00,2022-12-07 09:26:34+00:00
